crop,intent,question,answer,soil
potato,Pesticide,What pesticides are recommended for controlling leaf miner in potato in Pakistan?,1) Cyromazine (Trigard) 150g/acre. 2) Abamectin 200ml/acre. 3) Spinosad 80ml/acre. Spray when first mines appear. Not usually economic in potato.,
potato,Pesticide,What pesticides are recommended for controlling red spider mite in potato in Pakistan?,1) Abamectin (Kingmit) 200ml/acre. 2) Fenpyroximate (Ortus) 250ml/acre. 3) Spiromesifen (Oberon) 300ml/acre. 4) Sulfur 80% WP 500g/acre. DO NOT use pyrethroids (they flare mites). Repeat after 7 days.,
potato,Pesticide,What is the recommended dose and spray schedule for pesticide application on potato?,Aphids: Spray when 10-20/plant. Schedule: Dec-Mar. Potato tuber moth: Spray at tuber initiation and 2 weeks later. Use 120-150 L water/acre. Rotate pesticides every 10-14 days (max 3 sprays). Stop spraying 14 days before harvest (PHI).,
potato,Pesticide,How should pesticides be mixed and applied correctly for potato pest control?,1) Fill spray tank 1/3 with clean water. 2) Add required pesticide dose (measure accurately). 3) Add adjuvant/wetter if recommended. 4) Fill to full volume while agitating. 5) Calibrate sprayer for 120-150 L/acre. 6) Use flat fan or hollow cone nozzles. 7) Spray in morning (6-9 AM) or evening (4-7 PM). 8) Avoid windy/rainy conditions. 9) Clean sprayer after use.,
potato,Pesticide,What is the pre-harvest interval (PHI) for pesticides used on potato in Pakistan?,Common PHI: Imidacloprid: 14 days. Spinosad: 7 days. Emamectin: 14 days. Chlorpyrifos: 15 days. Lambda-cyhalothrin: 14 days. Abamectin: 14 days. For potato (table or processing) follow minimum PHI strictly. Do not harvest before PHI.,
potato,Pesticide,What are the bio-pesticides or organic alternatives for pest control in potato?,1) Neem oil (Azadirachtin) 1% - 2-3 L/acre for aphids. 2) Spinosad (bio-origin) for tuber moth. 3) Bt kurstaki for caterpillars. 4) Entomopathogenic fungi: Beauveria bassiana for aphids. 5) Release ladybird beetles for aphid control. 6) Yellow/blue sticky traps. 7) Pheromone traps for tuber moth.,
potato,Pesticide,How can pheromone traps be used for pest monitoring in potato fields?,For potato tuber moth: Use specific pheromone lures in delta traps (1 trap per 2 acres). For cutworm: Use lures. Place traps at canopy height (30-40 cm). Check daily for moth catch. Spray when catch exceeds threshold (e.g. 5-8 moths/trap/night for tuber moth). Replace lures every 4-6 weeks.,
potato,Pesticide,What safety equipment should a farmer wear while spraying pesticide on potato?,1) Chemical-resistant gloves (nitrile rubber). 2) Face shield or goggles. 3) Respirator (N95 or charcoal mask). 4) Long-sleeved shirt and full pants. 5) Apron or coverall. 6) Rubber boots. 7) Hat. Wash PPE after use. Never reuse empty pesticide containers. Shower after spraying.,
potato,Pesticide,What should a farmer do if accidental pesticide poisoning occurs during potato spraying?,1) Remove person from contaminated area immediately. 2) Remove contaminated clothing. 3) Wash skin with soap and water for 15 minutes. 4) If swallowed: Do not induce vomiting (unless label says) - give water. 5) If inhaled: Move to fresh air. 6) Take pesticide container to hospital. 7) Seek immediate medical attention. 8) Call Poison Control (115 or local emergency).,
potato,Pesticide,How should pesticide resistance be managed in potato pests in Pakistan?,1) Rotate pesticides with different modes of action (IRAC groups). 2) Do not use same pesticide group repeatedly. 3) Spray only when ETL reached (not calendar-based). 4) Use recommended doses (not sub-lethal). 5) Integrate biological and cultural controls (IPM). 6) Leave untreated refuges. 7) Use pheromone traps for monitoring.,
potato,Pesticide,When is the best time of day (morning/evening) to spray pesticide on potato?,Best time: Early morning (6-9 AM) or late evening (4-7 PM). Reasons: 1) Bees and pollinators less active. 2) Temperature moderate (15-25°C) - better efficacy. 3) Less evaporation. 4) Lower wind speeds. Avoid: mid-day heat strong wind rain expected leaves wet.,
potato,Pesticide,What integrated pest management (IPM) practices are recommended for potato in Pakistan?,IPM components: 1) Use certified virus-free seed. 2) Resistant varieties (where available). 3) Crop rotation (3-4 years with non-Solanaceous crops). 4) Balanced fertilizer (no excess N). 5) Proper irrigation (avoid waterlogging). 6) Monitoring (weekly scouting). 7) Economic thresholds (spray only when needed). 8) Biological control (conserve ladybirds lacewings). 9) Selective pesticides. 10) Sanitation (remove crop debris).,
potato,Pesticide,How can crop rotation help reduce pests and diseases in potato cultivation?,Crop rotation breaks pest/disease cycles: 1) Potato after cereals (wheat maize) - not after other Solanaceous crops (tomato pepper eggplant) to avoid late blight bacterial wilt and nematodes. 2) Minimum 3-4 years between potato crops. 3) Rotate with non-host crops to reduce nematodes and soil-borne pathogens. 4) Improves soil health. Sample rotation: Wheat - potato - maize - wheat.,
potato,Varieties,How does selection of disease-resistant potato varieties reduce losses in Pakistan?,Resistant varieties are limited for late blight. Some tolerance: FD-8-3 has moderate late blight tolerance. For common scab: use scab-resistant varieties. For viruses: use certified virus-free seed (not variety resistance). Resistant varieties reduce need for fungicide sprays (saves Rs. 5000-10000/acre) and give higher yield.,
potato,Pesticide,What cultural practices help prevent pest attacks on potato?,1) Timely planting (Oct 1-15) - avoids peak late blight and aphid seasons. 2) Avoid excess nitrogen (lush growth attracts aphids and late blight). 3) Proper spacing (45-60 cm) - air circulation reduces late blight. 4) Weed control (weeds host aphids). 5) Remove crop debris after harvest. 6) Deep ploughing in summer (exposes pupae). 7) Balanced irrigation (no waterlogging). 8) Use certified seed.,
potato,Diseases,How does field sanitation (removing crop debris) prevent disease in potato?,1) Removes late blight-infected plant material (overwintering inoculum). 2) Reduces early blight and Fusarium survival structures. 3) Removes volunteer potato plants (alternative hosts for viruses and late blight). 4) Destroys pest hiding places. 5) Practice: After harvest collect and burn or deep plough (>30cm) potato stubble. Do not compost infected debris.,
potato,Pesticide,How can border cropping or trap cropping reduce pests in potato fields?,Border crop: Surround potato field with 2-3 rows of wheat or barley. Wheat acts as physical barrier for aphid migration. Trap cropping: Sow radish or mustard on borders - these attract cutworms and aphids away from potato. When border crop infested spray only the border (not main crop). Reduces pesticide use by 50-70%.,
potato,Pesticide,What beneficial insects should be protected to help control pests in potato?,Beneficial insects: 1) Ladybird beetles - eat aphids. 2) Lacewings - eat aphids and eggs. 3) Syrphid flies (hoverflies) - larvae eat aphids. 4) Parasitic wasps (Aphidius) - parasitize aphids. 5) Ground beetles - eat cutworms. 6) Spiders - generalist predators. Avoid broad-spectrum insecticides (pyrethroids organophosphates) to conserve them.,
potato,Irrigation,How does proper irrigation management reduce disease risk in potato?,1) Avoid over-irrigation - reduces humidity and late blight. 2) Drip/furrow irrigation (not overhead) - keeps foliage dry. 3) Irrigate in morning - leaves dry by evening. 4) Avoid waterlogging - reduces bacterial wilt and blackleg. 5) Stop irrigation 10-15 days before harvest - prevents tuber rot. Wet foliage + cool nights = late blight explosion. Proper drainage is key.,
potato,Fertilizer,How does proper fertilizer management help prevent disease in potato?,1) Balanced NPK (not excess N) - excess N causes lush growth dense canopy high humidity more late blight and aphids. 2) Adequate P and K - strengthen cell walls improve disease resistance. 3) Apply K (potassium) - reduces late blight severity. 4) Avoid chloride fertilizers (use SOP not MOP) - chloride increases scab. 5) Micronutrients (Zn B) - prevent stress-induced susceptibility. Soil test before fertilization.,
potato,Pesticide,What is the role of light traps and pheromone traps in potato pest management?,Light traps: 1) Attract night-flying pests (cutworm moths armyworm). 2) Place 1 trap per 2 acres. 3) Operate from dusk to dawn. 4) Helps monitor pest emergence. Pheromone traps: 1) Species-specific (potato tuber moth cutworm). 2) 1 trap per 2 acres. 3) Count moths daily. 4) Spray when catch exceeds threshold. Both are monitoring tools not direct control.,
potato,Pesticide,How should potato fields be monitored regularly to catch pest/disease problems early?,Weekly monitoring schedule: 1) Walk in W pattern across field. 2) Check 10-20 random plants per acre. 3) Aphids: Count on young leaves and shoots. 4) Late blight: Check lower leaves for water-soaked spots (after fog/rain). 5) Early blight: Check lower leaves for target spots. 6) Record observations. 7) Use hand lens for small pests. 8) Check field borders first. 9) Monitor weather forecasts (late blight risk alerts - Smith period). 10) Act when thresholds reached.,
potato,Cultivation,What are the early warning signs that a potato field needs immediate intervention?,1) Late blight: Water-soaked spots on lower leaves (act within 24 hours). 2) Aphids: >10 per plant or winged aphids seen. 3) Early blight: Target spots on >10% leaves. 4) Cutworms: >5% seedlings cut. 5) Tuber moth: Leaf mines or moths in traps. 6) Bacterial wilt: Wilting plants with ooze from cut stem. Don't wait - intervene immediately for late blight.,
potato,Pesticide,How does intercropping reduce pest and disease pressure in potato?,Intercropping potato with marigold (Tagetes) reduces nematodes (root knot). Intercropping with garlic or onion reduces late blight (repellent effect). Intercropping pattern: 4 rows potato + 1 row marigold. Benefits: 20-30% reduction in disease + additional income. Also intercropping with wheat reduces aphid colonization.,
potato,Cultivation,What quarantine or phytosanitary measures apply to potato planting material in Pakistan?,1) Certified seed from Punjab Seed Corporation or provincial seed corporations is disease-tested (virus-free bacterial wilt-free). 2) Imported potato seed requires phytosanitary certificate from country of origin. 3) Prohibited: Seed from fields with bacterial wilt potato cyst nematode or wart disease. 4) Local movement: No restrictions but recommended to use certified seed. 5) Report disease outbreaks (late blight bacterial wilt) to Department of Plant Protection.,
potato,Fertilizer,What are the recommended fertilizers for potato cultivation in Pakistan?,Recommended fertilizers: 1) Nitrogen: Urea (46% N) or CAN (26% N). 2) Phosphorus: DAP (18-46-0) or SSP (18% P2O5 + 12% S) - critical for tuber initiation. 3) Potassium: SOP (50% K2O + 18% S) - potato prefers SOP over MOP (chloride sensitive). 4) Sulfur: SSP or Gypsum. 5) Micronutrients: Zinc (ZnSO4) and Boron (Borax). 6) Organic: FYM 10-15 tons/acre.,
potato,Fertilizer,What is the recommended NPK dose per acre for potato in Pakistan?,Recommended NPK: 100-120 kg N + 80-100 kg P2O5 + 100-120 kg K2O per acre. In kg/acre: N=100-120 P=80-100 K=100-120. For low fertility soils: N=120 P=100 K=120. For high fertility soils: N=100 P=80 K=100. Sulfur: 20-25 kg S/acre. Adjust based on soil test.,
potato,Fertilizer,What is the recommended dose of nitrogen (N) fertilizer for potato in Pakistan?,100-120 kg N per acre. This equals: Urea 220-260 kg (4.4-5.2 bags) per acre OR CAN 385-460 kg per acre. Apply N in 3 splits: 1/3 at planting 1/3 at hilling (30 days) 1/3 at tuber initiation (50 days). On sandy soils: split into 4 applications.,
potato,Fertilizer,What is the recommended dose of phosphorus (P) fertilizer for potato in Pakistan?,80-100 kg P2O5 per acre. This equals: DAP 175-220 kg (3.5-4.4 bags) OR SSP 445-555 kg per acre. Apply full dose at planting (basal). Phosphorus is critical for: 1) Root and stolon development. 2) Tuber initiation. 3) Early maturity. On P-deficient soils increase to 110-120 kg.,
