id,crop,category,intent,question,answer,region,soil,timestamp,crop1,crop2
okra (ladyfinger)_Cultivation_2081,okra (ladyfinger),vegetable,Cultivation,Complete cultivation guide for okra (ladyfinger),"🌾 **Okra (Ladyfinger) CULTIVATION GUIDE - PAKISTAN** 🌾

**Season:** Kharif (May-Jun)
**Sowing Time:** May-June
**Harvest Time:** 50-60 days after sowing
**Duration:** 90-100 days

**Soil Requirements:** Loamy, pH 6.0-7.5
**Temperature:** 25-35°C
**Water:** 6-7 irrigations

**Recommended Varieties:** Sabz Pari, Green Star, Punjab Selection
**Fertilizer:** NPK 80:40:40 kg/ha, Urea 1.5 bags/acre, DAP 1 bag/acre
**Expected Yield:** 80-100 maunds/acre
**Major Regions:** Punjab, Sindh

For successful cultivation, ensure proper seed selection, timely operations, balanced nutrition, and integrated pest management.",Punjab,,2026-02-12T19:42:49.246042,,
okra (ladyfinger)_Cultivation_2082,okra (ladyfinger),vegetable,Cultivation,How to cultivate okra (ladyfinger)?,"🌾 **Okra (Ladyfinger) CULTIVATION GUIDE - PAKISTAN** 🌾

**Season:** Kharif (May-Jun)
**Sowing Time:** May-June
**Harvest Time:** 50-60 days after sowing
**Duration:** 90-100 days

**Soil Requirements:** Loamy, pH 6.0-7.5
**Temperature:** 25-35°C
**Water:** 6-7 irrigations

**Recommended Varieties:** Sabz Pari, Green Star, Punjab Selection
**Fertilizer:** NPK 80:40:40 kg/ha, Urea 1.5 bags/acre, DAP 1 bag/acre
**Expected Yield:** 80-100 maunds/acre
**Major Regions:** Punjab, Sindh

For successful cultivation, ensure proper seed selection, timely operations, balanced nutrition, and integrated pest management.",Punjab,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_Cultivation_2083,okra (ladyfinger),vegetable,Cultivation,Tell me about okra (ladyfinger) farming,"🌾 **Okra (Ladyfinger) CULTIVATION GUIDE - PAKISTAN** 🌾

**Season:** Kharif (May-Jun)
**Sowing Time:** May-June
**Harvest Time:** 50-60 days after sowing
**Duration:** 90-100 days

**Soil Requirements:** Loamy, pH 6.0-7.5
**Temperature:** 25-35°C
**Water:** 6-7 irrigations

**Recommended Varieties:** Sabz Pari, Green Star, Punjab Selection
**Fertilizer:** NPK 80:40:40 kg/ha, Urea 1.5 bags/acre, DAP 1 bag/acre
**Expected Yield:** 80-100 maunds/acre
**Major Regions:** Punjab, Sindh

For successful cultivation, ensure proper seed selection, timely operations, balanced nutrition, and integrated pest management.",Punjab,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_Cultivation_2084,okra (ladyfinger),vegetable,Cultivation,Step by step process for growing okra (ladyfinger),"🌾 **Okra (Ladyfinger) CULTIVATION GUIDE - PAKISTAN** 🌾

**Season:** Kharif (May-Jun)
**Sowing Time:** May-June
**Harvest Time:** 50-60 days after sowing
**Duration:** 90-100 days

**Soil Requirements:** Loamy, pH 6.0-7.5
**Temperature:** 25-35°C
**Water:** 6-7 irrigations

**Recommended Varieties:** Sabz Pari, Green Star, Punjab Selection
**Fertilizer:** NPK 80:40:40 kg/ha, Urea 1.5 bags/acre, DAP 1 bag/acre
**Expected Yield:** 80-100 maunds/acre
**Major Regions:** Punjab, Sindh

For successful cultivation, ensure proper seed selection, timely operations, balanced nutrition, and integrated pest management.",Punjab,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_SowingTime_2085,okra (ladyfinger),vegetable,SowingTime,When to sow okra (ladyfinger)?,"📅 **Okra (Ladyfinger) SOWING TIME IN PAKISTAN** 📅

**Season:** Kharif (May-Jun)
**Sowing Window:** May-June
**Optimum Time:** May-June

**Temperature Requirement:** 25-35°C

**Regional Variations:**
• Punjab: Within the recommended window
• Sindh: Slightly earlier/later depending on variety
• KPK: Follow local advisory

**Tip:** Timely sowing can increase yield by 20-30%. Avoid delay beyond the recommended window.",Punjab,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_SowingTime_2086,okra (ladyfinger),vegetable,SowingTime,Best time for planting okra (ladyfinger),"📅 **Okra (Ladyfinger) SOWING TIME IN PAKISTAN** 📅

**Season:** Kharif (May-Jun)
**Sowing Window:** May-June
**Optimum Time:** May-June

**Temperature Requirement:** 25-35°C

**Regional Variations:**
• Punjab: Within the recommended window
• Sindh: Slightly earlier/later depending on variety
• KPK: Follow local advisory

**Tip:** Timely sowing can increase yield by 20-30%. Avoid delay beyond the recommended window.",Punjab,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_SowingTime_2087,okra (ladyfinger),vegetable,SowingTime,okra (ladyfinger) sowing season in Pakistan,"📅 **Okra (Ladyfinger) SOWING TIME IN PAKISTAN** 📅

**Season:** Kharif (May-Jun)
**Sowing Window:** May-June
**Optimum Time:** May-June

**Temperature Requirement:** 25-35°C

**Regional Variations:**
• Punjab: Within the recommended window
• Sindh: Slightly earlier/later depending on variety
• KPK: Follow local advisory

**Tip:** Timely sowing can increase yield by 20-30%. Avoid delay beyond the recommended window.",Punjab,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_SowingTime_2088,okra (ladyfinger),vegetable,SowingTime,When should I plant okra (ladyfinger)?,"📅 **Okra (Ladyfinger) SOWING TIME IN PAKISTAN** 📅

**Season:** Kharif (May-Jun)
**Sowing Window:** May-June
**Optimum Time:** May-June

**Temperature Requirement:** 25-35°C

**Regional Variations:**
• Punjab: Within the recommended window
• Sindh: Slightly earlier/later depending on variety
• KPK: Follow local advisory

**Tip:** Timely sowing can increase yield by 20-30%. Avoid delay beyond the recommended window.",Sindh,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_SowingTime_2089,okra (ladyfinger),vegetable,SowingTime,Optimum sowing time for okra (ladyfinger),"📅 **Okra (Ladyfinger) SOWING TIME IN PAKISTAN** 📅

**Season:** Kharif (May-Jun)
**Sowing Window:** May-June
**Optimum Time:** May-June

**Temperature Requirement:** 25-35°C

**Regional Variations:**
• Punjab: Within the recommended window
• Sindh: Slightly earlier/later depending on variety
• KPK: Follow local advisory

**Tip:** Timely sowing can increase yield by 20-30%. Avoid delay beyond the recommended window.",Sindh,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_HarvestTime_2090,okra (ladyfinger),vegetable,HarvestTime,When to harvest okra (ladyfinger)?,"📅 **Okra (Ladyfinger) HARVEST TIME IN PAKISTAN** 📅

**Harvest Period:** 50-60 days after sowing
**Crop Duration:** 90-100 days

**Maturity Signs:**
• Crop reaches physiological maturity, leaves yellow, fruits/grains develop characteristic color/hardness

**Harvesting Method:** 
• Small fields: Manual harvesting
• Large fields: Mechanical harvester/combine

**Moisture Content at Harvest:** 
• Grain crops: 20-25%
• For storage: Dry to 12-14% moisture

**Post-Harvest:** Clean, dry, and store in proper conditions to maintain quality.",Sindh,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_HarvestTime_2091,okra (ladyfinger),vegetable,HarvestTime,okra (ladyfinger) harvesting time,"📅 **Okra (Ladyfinger) HARVEST TIME IN PAKISTAN** 📅

**Harvest Period:** 50-60 days after sowing
**Crop Duration:** 90-100 days

**Maturity Signs:**
• Crop reaches physiological maturity, leaves yellow, fruits/grains develop characteristic color/hardness

**Harvesting Method:** 
• Small fields: Manual harvesting
• Large fields: Mechanical harvester/combine

**Moisture Content at Harvest:** 
• Grain crops: 20-25%
• For storage: Dry to 12-14% moisture

**Post-Harvest:** Clean, dry, and store in proper conditions to maintain quality.",Sindh,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_HarvestTime_2092,okra (ladyfinger),vegetable,HarvestTime,How to know okra (ladyfinger) is ready for harvest?,"📅 **Okra (Ladyfinger) HARVEST TIME IN PAKISTAN** 📅

**Harvest Period:** 50-60 days after sowing
**Crop Duration:** 90-100 days

**Maturity Signs:**
• Crop reaches physiological maturity, leaves yellow, fruits/grains develop characteristic color/hardness

**Harvesting Method:** 
• Small fields: Manual harvesting
• Large fields: Mechanical harvester/combine

**Moisture Content at Harvest:** 
• Grain crops: 20-25%
• For storage: Dry to 12-14% moisture

**Post-Harvest:** Clean, dry, and store in proper conditions to maintain quality.",Sindh,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_HarvestTime_2093,okra (ladyfinger),vegetable,HarvestTime,When is okra (ladyfinger) harvested in Pakistan?,"📅 **Okra (Ladyfinger) HARVEST TIME IN PAKISTAN** 📅

**Harvest Period:** 50-60 days after sowing
**Crop Duration:** 90-100 days

**Maturity Signs:**
• Crop reaches physiological maturity, leaves yellow, fruits/grains develop characteristic color/hardness

**Harvesting Method:** 
• Small fields: Manual harvesting
• Large fields: Mechanical harvester/combine

**Moisture Content at Harvest:** 
• Grain crops: 20-25%
• For storage: Dry to 12-14% moisture

**Post-Harvest:** Clean, dry, and store in proper conditions to maintain quality.",Sindh,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_HarvestTime_2094,okra (ladyfinger),vegetable,HarvestTime,Harvesting season for okra (ladyfinger),"📅 **Okra (Ladyfinger) HARVEST TIME IN PAKISTAN** 📅

**Harvest Period:** 50-60 days after sowing
**Crop Duration:** 90-100 days

**Maturity Signs:**
• Crop reaches physiological maturity, leaves yellow, fruits/grains develop characteristic color/hardness

**Harvesting Method:** 
• Small fields: Manual harvesting
• Large fields: Mechanical harvester/combine

**Moisture Content at Harvest:** 
• Grain crops: 20-25%
• For storage: Dry to 12-14% moisture

**Post-Harvest:** Clean, dry, and store in proper conditions to maintain quality.",Sindh,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_Soil_2095,okra (ladyfinger),vegetable,Soil,What type of soil is best for okra (ladyfinger)?,"🌱 **SOIL REQUIREMENTS FOR OKRA (LADYFINGER)** 🌱

**Preferred Soil Type:** Loamy
**Ideal pH Range:** 6.0-7.5

**Soil Preparation:**
• Plough the field 2-3 times to achieve fine tilth
• Level the field for uniform irrigation
• Apply well-decomposed FYM 15-20 tons/acre during land preparation
• Ensure proper drainage

**Soil Testing:** Always conduct soil test before planting to determine nutrient status and pH. Collect samples from 10-15 spots per field from 0-6 inch depth.",Sindh,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_Soil_2096,okra (ladyfinger),vegetable,Soil,Soil requirements for okra (ladyfinger),"🌱 **SOIL REQUIREMENTS FOR OKRA (LADYFINGER)** 🌱

**Preferred Soil Type:** Loamy
**Ideal pH Range:** 6.0-7.5

**Soil Preparation:**
• Plough the field 2-3 times to achieve fine tilth
• Level the field for uniform irrigation
• Apply well-decomposed FYM 15-20 tons/acre during land preparation
• Ensure proper drainage

**Soil Testing:** Always conduct soil test before planting to determine nutrient status and pH. Collect samples from 10-15 spots per field from 0-6 inch depth.",Sindh,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_Soil_2097,okra (ladyfinger),vegetable,Soil,Which soil is suitable for okra (ladyfinger)?,"🌱 **SOIL REQUIREMENTS FOR OKRA (LADYFINGER)** 🌱

**Preferred Soil Type:** Loamy
**Ideal pH Range:** 6.0-7.5

**Soil Preparation:**
• Plough the field 2-3 times to achieve fine tilth
• Level the field for uniform irrigation
• Apply well-decomposed FYM 15-20 tons/acre during land preparation
• Ensure proper drainage

**Soil Testing:** Always conduct soil test before planting to determine nutrient status and pH. Collect samples from 10-15 spots per field from 0-6 inch depth.",Sindh,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_Soil_2098,okra (ladyfinger),vegetable,Soil,Ideal pH for okra (ladyfinger) cultivation,"🌱 **SOIL REQUIREMENTS FOR OKRA (LADYFINGER)** 🌱

**Preferred Soil Type:** Loamy
**Ideal pH Range:** 6.0-7.5

**Soil Preparation:**
• Plough the field 2-3 times to achieve fine tilth
• Level the field for uniform irrigation
• Apply well-decomposed FYM 15-20 tons/acre during land preparation
• Ensure proper drainage

**Soil Testing:** Always conduct soil test before planting to determine nutrient status and pH. Collect samples from 10-15 spots per field from 0-6 inch depth.",Punjab,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_Soil_2099,okra (ladyfinger),vegetable,Soil,How to prepare soil for okra (ladyfinger)?,"🌱 **SOIL REQUIREMENTS FOR OKRA (LADYFINGER)** 🌱

**Preferred Soil Type:** Loamy
**Ideal pH Range:** 6.0-7.5

**Soil Preparation:**
• Plough the field 2-3 times to achieve fine tilth
• Level the field for uniform irrigation
• Apply well-decomposed FYM 15-20 tons/acre during land preparation
• Ensure proper drainage

**Soil Testing:** Always conduct soil test before planting to determine nutrient status and pH. Collect samples from 10-15 spots per field from 0-6 inch depth.",Punjab,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_Irrigation_2100,okra (ladyfinger),vegetable,Irrigation,Water requirements for okra (ladyfinger),"💧 **IRRIGATION GUIDE FOR OKRA (LADYFINGER)** 💧

**Water Requirement:** 6-7 irrigations

**Critical Irrigation Stages:**
• Flowering and fruit/grain development stages

**Recommended Methods:**
• Traditional: Flood/furrow irrigation
• Efficient: Drip irrigation (saves 30-50% water)
• Sprinkler: Suitable for light soils

**Irrigation Interval:**
• Summer: 7-10 days
• Winter: 10-15 days

**Government Subsidy:** 60-80% subsidy available on drip and sprinkler irrigation systems. Contact Agriculture Department.",Punjab,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_Irrigation_2101,okra (ladyfinger),vegetable,Irrigation,How many irrigations for okra (ladyfinger)?,"💧 **IRRIGATION GUIDE FOR OKRA (LADYFINGER)** 💧

**Water Requirement:** 6-7 irrigations

**Critical Irrigation Stages:**
• Flowering and fruit/grain development stages

**Recommended Methods:**
• Traditional: Flood/furrow irrigation
• Efficient: Drip irrigation (saves 30-50% water)
• Sprinkler: Suitable for light soils

**Irrigation Interval:**
• Summer: 7-10 days
• Winter: 10-15 days

**Government Subsidy:** 60-80% subsidy available on drip and sprinkler irrigation systems. Contact Agriculture Department.",Punjab,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_Irrigation_2102,okra (ladyfinger),vegetable,Irrigation,Irrigation schedule for okra (ladyfinger),"💧 **IRRIGATION GUIDE FOR OKRA (LADYFINGER)** 💧

**Water Requirement:** 6-7 irrigations

**Critical Irrigation Stages:**
• Flowering and fruit/grain development stages

**Recommended Methods:**
• Traditional: Flood/furrow irrigation
• Efficient: Drip irrigation (saves 30-50% water)
• Sprinkler: Suitable for light soils

**Irrigation Interval:**
• Summer: 7-10 days
• Winter: 10-15 days

**Government Subsidy:** 60-80% subsidy available on drip and sprinkler irrigation systems. Contact Agriculture Department.",Punjab,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_Irrigation_2103,okra (ladyfinger),vegetable,Irrigation,Best irrigation method for okra (ladyfinger),"💧 **IRRIGATION GUIDE FOR OKRA (LADYFINGER)** 💧

**Water Requirement:** 6-7 irrigations

**Critical Irrigation Stages:**
• Flowering and fruit/grain development stages

**Recommended Methods:**
• Traditional: Flood/furrow irrigation
• Efficient: Drip irrigation (saves 30-50% water)
• Sprinkler: Suitable for light soils

**Irrigation Interval:**
• Summer: 7-10 days
• Winter: 10-15 days

**Government Subsidy:** 60-80% subsidy available on drip and sprinkler irrigation systems. Contact Agriculture Department.",Punjab,,2026-02-12T19:42:49.247042,,
okra (ladyfinger)_Irrigation_2104,okra (ladyfinger),vegetable,Irrigation,How to irrigate okra (ladyfinger)?,"💧 **IRRIGATION GUIDE FOR OKRA (LADYFINGER)** 💧

**Water Requirement:** 6-7 irrigations

**Critical Irrigation Stages:**
• Flowering and fruit/grain development stages

**Recommended Methods:**
• Traditional: Flood/furrow irrigation
• Efficient: Drip irrigation (saves 30-50% water)
• Sprinkler: Suitable for light soils

**Irrigation Interval:**
• Summer: 7-10 days
• Winter: 10-15 days

**Government Subsidy:** 60-80% subsidy available on drip and sprinkler irrigation systems. Contact Agriculture Department.",Sindh,,2026-02-12T19:42:49.247042,,
